entry,Group,PLOT,PLANT,Longitude,Latitude,d15N_T1,NDFA_T1_B73xMo17_ref,NDFA_T1_B73_ref,d15N_T2,NDFA_T2_B73xMo17_ref,NDFA_T2_B73_ref,HEIGHT_in,HEIGHT_cm,NODES,NODES_w_BR,NODES_w_AR,NODES_w_BRandAR,DAYS_TO_TASSEL,DAYS_TO_POLLEN,COBS,SILKS
Parviglumis,Teosinte,3D,2.7,21.00,14.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parviglumis,Teosinte,3D,3.1,15.00,15.00,2.58,48.78,61.39,4.35,13.81,35.02,68.00,172.72,15.00,5.00,4.00,9.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,3.2,16.00,15.00,4.39,13.02,34.43,5.17,-2.52,22.71,72.25,183.52,18.00,6.00,5.00,11.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,3.3,17.00,15.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parviglumis,Teosinte,3D,3.4,18.00,15.00,3.73,26.04,44.24,7.65,-51.64,-14.32,76.50,194.31,24.00,2.00,1.00,3.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,3.5,19.00,15.00,5.48,-8.54,18.17,7.82,-54.92,-16.79,87.50,222.25,23.00,3.00,2.00,5.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,3.6,20.00,15.00,5.69,-12.73,15.01,7.95,-57.48,-18.73,81.00,205.74,21.00,3.00,2.00,5.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,3.7,21.00,15.00,4.20,16.84,37.30,7.86,-55.81,-17.46,88.25,224.16,25.00,4.00,3.00,7.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,4.1,15.00,16.00,2.56,49.29,61.77,0.76,84.85,88.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parviglumis,Teosinte,3D,4.2,16.00,16.00,2.68,46.79,59.89,4.35,13.72,34.96,53.25,135.26,16.00,2.00,1.00,3.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,4.3,17.00,16.00,2.42,52.12,63.91,2.15,57.33,67.83,51.25,130.18,16.00,2.00,1.00,3.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,4.4,18.00,16.00,4.28,15.22,36.09,1.88,62.81,71.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parviglumis,Teosinte,3D,4.5,19.00,16.00,4.54,9.96,32.12,1.91,62.15,71.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parviglumis,Teosinte,3D,4.6,20.00,16.00,3.59,28.82,46.34,2.48,50.94,63.01,67.00,170.18,18.00,2.00,1.00,3.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,4.7,21.00,16.00,1.93,61.80,71.20,1.11,77.91,83.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexicana,Teosinte,4A,1.1,22.00,1.00,1.26,74.94,81.10,1.65,67.35,75.39,NA,NA,NA,NA,NA,NA,116.00,116.00,1.00,1.00
Mexicana,Teosinte,4A,1.2,23.00,1.00,2.89,42.63,56.75,3.56,29.43,46.80,122.25,310.52,24.00,8.00,7.00,15.00,102.00,116.00,1.00,1.00
Mexicana,Teosinte,4A,1.3,24.00,1.00,1.79,64.46,73.21,1.11,78.08,83.47,100.25,254.64,20.00,2.00,1.00,3.00,116.00,116.00,1.00,1.00
Mexicana,Teosinte,4A,1.4,25.00,1.00,1.87,62.94,72.06,3.49,30.85,47.87,NA,NA,NA,NA,NA,NA,123.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,1.5,26.00,1.00,-0.09,101.77,101.34,0.30,94.14,95.58,NA,NA,NA,NA,NA,NA,123.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,1.6,27.00,1.00,1.39,72.40,79.19,1.80,64.27,73.06,107.25,272.42,24.00,4.00,3.00,7.00,116.00,116.00,1.00,1.00
Mexicana,Teosinte,4A,1.7,28.00,1.00,-1.60,131.79,123.96,-1.35,126.74,120.16,NA,NA,NA,NA,NA,NA,123.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,2.1,22.00,2.00,4.73,6.31,29.37,2.49,50.63,62.78,NA,NA,NA,NA,NA,NA,116.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,2.2,23.00,2.00,2.36,53.30,64.79,3.50,30.69,47.75,128.50,326.39,26.00,2.00,1.00,3.00,123.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,2.3,24.00,2.00,4.63,8.28,30.85,4.80,4.87,28.28,100.25,254.64,20.00,3.00,2.00,5.00,116.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,2.4,25.00,2.00,-0.38,107.44,105.61,1.47,70.91,78.07,124.00,314.96,24.00,5.00,4.00,9.00,109.00,116.00,1.00,1.00
Mexicana,Teosinte,4A,2.5,26.00,2.00,4.14,17.96,38.15,5.28,-4.67,21.09,144.00,365.76,25.00,3.00,3.00,6.00,116.00,116.00,1.00,1.00
Mexicana,Teosinte,4A,2.6,27.00,2.00,1.94,61.63,71.07,3.57,29.17,46.60,107.25,272.42,25.00,3.00,2.00,5.00,116.00,123.00,1.00,1.00
Mexicana,Teosinte,4A,2.7,28.00,2.00,-1.25,124.68,118.61,1.07,78.83,84.04,NA,NA,NA,NA,NA,NA,109.00,123.00,1.00,1.00
Mexicana,Teosinte,4A,3.1,22.00,3.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexicana,Teosinte,4A,3.2,23.00,3.00,2.36,53.26,64.77,3.92,22.39,41.49,128.50,326.39,27.00,7.00,6.00,13.00,116.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,3.3,24.00,3.00,NA,NA,NA,5.09,-0.89,23.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexicana,Teosinte,4A,3.4,25.00,3.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexicana,Teosinte,4A,3.5,26.00,3.00,1.78,64.68,73.37,NA,NA,NA,122.00,309.88,24.00,5.00,4.00,9.00,116.00,123.00,1.00,1.00
Mexicana,Teosinte,4A,3.6,27.00,3.00,1.10,78.19,83.56,4.05,19.67,39.44,111.50,283.21,22.00,5.00,4.00,9.00,116.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,3.7,28.00,3.00,-0.46,109.04,106.81,2.62,48.10,60.87,107.75,273.69,23.00,3.00,2.00,5.00,109.00,116.00,1.00,1.00
Mexicana,Teosinte,4A,4.1,22.00,4.00,1.85,63.35,72.37,3.43,31.96,48.71,NA,NA,NA,NA,NA,NA,116.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,4.2,23.00,4.00,1.43,71.67,78.64,5.02,0.54,25.02,128.75,327.03,25.00,6.00,5.00,11.00,116.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,4.3,24.00,4.00,2.45,51.53,63.45,4.38,13.21,34.57,109.00,276.86,21.00,3.00,2.00,5.00,116.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,4.4,25.00,4.00,1.10,78.10,83.49,5.80,-14.95,13.34,NA,NA,NA,NA,NA,NA,116.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,4.5,26.00,4.00,0.36,92.87,94.62,3.45,31.68,48.50,NA,NA,NA,NA,NA,NA,102.00,116.00,1.00,1.00
Mexicana,Teosinte,4A,4.6,27.00,4.00,0.42,91.67,93.72,3.07,39.13,54.11,142.25,361.32,29.00,2.00,2.00,4.00,116.00,130.00,1.00,1.00
Mexicana,Teosinte,4A,4.7,28.00,4.00,-0.92,118.30,113.80,3.38,32.95,49.45,NA,NA,NA,NA,NA,NA,123.00,130.00,1.00,1.00
San_Jose_Chinantequilla,Lowland,4B,1.1,22.00,5.00,3.09,38.69,53.78,5.24,-3.83,21.73,NA,NA,NA,NA,NA,NA,102.00,102.00,2.00,2.00
San_Jose_Chinantequilla,Lowland,4B,1.2,23.00,5.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
San_Jose_Chinantequilla,Lowland,4B,1.3,24.00,5.00,3.26,35.46,51.34,7.65,-51.54,-14.24,119.00,302.26,20.00,4.00,3.00,7.00,95.00,109.00,1.00,1.00
San_Jose_Chinantequilla,Lowland,4B,1.4,25.00,5.00,2.16,57.25,67.77,6.37,-26.15,4.90,NA,NA,NA,NA,NA,NA,95.00,102.00,2.00,1.00
San_Jose_Chinantequilla,Lowland,4B,1.5,26.00,5.00,1.33,73.56,80.07,5.01,0.72,25.15,NA,NA,NA,NA,NA,NA,102.00,109.00,1.00,1.00
San_Jose_Chinantequilla,Lowland,4B,1.6,27.00,5.00,2.82,44.05,57.82,5.20,-3.05,22.31,117.75,299.09,21.00,4.00,3.00,7.00,102.00,102.00,2.00,2.00
San_Jose_Chinantequilla,Lowland,4B,1.7,28.00,5.00,2.25,55.48,66.44,3.38,33.04,49.52,NA,NA,NA,NA,NA,NA,102.00,102.00,3.00,1.00
San_Jose_Chinantequilla,Lowland,4B,2.1,22.00,6.00,3.38,32.96,49.45,6.61,-31.00,1.24,NA,NA,NA,NA,NA,NA,102.00,109.00,3.00,2.00
San_Jose_Chinantequilla,Lowland,4B,2.2,23.00,6.00,5.88,-16.47,12.19,6.24,-23.59,6.82,115.50,293.37,22.00,4.00,2.00,6.00,116.00,116.00,2.00,1.00
San_Jose_Chinantequilla,Lowland,4B,2.3,24.00,6.00,7.37,-45.99,-10.07,6.94,-37.54,-3.69,105.75,268.61,19.00,3.00,2.00,5.00,116.00,116.00,2.00,1.00
San_Jose_Chinantequilla,Lowland,4B,2.4,25.00,6.00,4.68,7.18,30.02,7.07,-40.09,-5.61,121.75,309.25,21.00,7.00,6.00,13.00,102.00,116.00,1.00,1.00
San_Jose_Chinantequilla,Lowland,4B,2.5,26.00,6.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
San_Jose_Chinantequilla,Lowland,4B,2.6,27.00,6.00,5.26,-4.16,21.47,5.82,-15.36,13.03,122.25,310.52,21.00,5.00,3.00,8.00,102.00,109.00,2.00,2.00
San_Jose_Chinantequilla,Lowland,4B,2.7,28.00,6.00,3.17,37.27,52.71,4.65,7.86,30.53,122.00,309.88,23.00,10.00,9.00,19.00,102.00,109.00,3.00,2.00
San_Jose_Chinantequilla,Lowland,4B,3.1,22.00,7.00,8.52,-68.75,-27.22,6.83,-35.30,-2.00,NA,NA,NA,NA,NA,NA,102.00,102.00,2.00,1.00
San_Jose_Chinantequilla,Lowland,4B,3.2,23.00,7.00,8.00,-58.54,-19.53,9.47,-87.73,-41.53,99.00,251.46,21.00,5.00,4.00,9.00,116.00,116.00,NA,NA
San_Jose_Chinantequilla,Lowland,4B,3.3,24.00,7.00,9.48,-87.84,-41.61,10.55,-109.12,-57.66,65.00,165.10,17.00,1.00,1.00,2.00,123.00,123.00,1.00,NA
San_Jose_Chinantequilla,Lowland,4B,3.4,25.00,7.00,7.37,-46.08,-10.13,9.82,-94.53,-46.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
San_Jose_Chinantequilla,Lowland,4B,3.5,26.00,7.00,11.35,-124.85,-69.51,13.22,-161.95,-97.49,124.50,316.23,23.00,4.00,3.00,7.00,102.00,116.00,1.00,NA
San_Jose_Chinantequilla,Lowland,4B,3.6,27.00,7.00,10.29,-103.86,-53.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
San_Jose_Chinantequilla,Lowland,4B,3.7,28.00,7.00,8.98,-77.88,-34.10,6.87,-36.13,-2.63,NA,NA,NA,NA,NA,NA,116.00,116.00,1.00,1.00
San_Jose_Chinantequilla,Lowland,4B,4.1,22.00,8.00,13.67,-170.97,-104.28,10.55,-108.97,-57.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
San_Jose_Chinantequilla,Lowland,4B,4.2,23.00,8.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
San_Jose_Chinantequilla,Lowland,4B,4.3,24.00,8.00,11.10,-119.98,-65.84,10.03,-98.80,-49.88,108.25,274.96,21.00,6.00,4.00,10.00,102.00,116.00,1.00,NA
San_Jose_Chinantequilla,Lowland,4B,4.4,25.00,8.00,11.80,-133.79,-76.26,10.66,-111.26,-59.27,88.00,223.52,23.00,6.00,5.00,11.00,130.00,130.00,NA,NA
San_Jose_Chinantequilla,Lowland,4B,4.5,26.00,8.00,11.97,-137.26,-78.87,11.42,-126.36,-70.65,NA,NA,NA,NA,NA,NA,116.00,116.00,NA,NA
San_Jose_Chinantequilla,Lowland,4B,4.6,27.00,8.00,12.29,-143.53,-83.59,9.14,-81.12,-36.54,118.00,299.72,18.00,4.00,3.00,7.00,109.00,116.00,2.00,2.00
San_Jose_Chinantequilla,Lowland,4B,4.7,28.00,8.00,8.41,-66.72,-25.69,7.56,-49.81,-12.94,NA,NA,NA,NA,NA,NA,102.00,109.00,4.00,2.00
Santiago_Tepitongo,Lowland,4C,1.1,22.00,9.00,8.32,-64.79,-24.23,8.30,-64.55,-24.06,NA,NA,NA,NA,NA,NA,95.00,102.00,2.00,1.00
